generation,phase,lead_best_fitness,lead_avg_fitness,follow_best_fitness,follow_avg_fitness,lead_n_species,follow_n_species,lead_n_connections_best,follow_n_connections_best,lead_val_acc,follow_val_acc,fixed_probe_delta,elapsed_sec
402,1,0.498047,0.250090,0.498047,0.250090,20,20,164,183,0.000000,0.000000,0.000000,10.40
403,1,0.464844,0.174174,0.464844,0.174174,20,20,157,185,0.000000,0.000000,0.000000,7.29
404,1,0.861328,0.459006,0.861328,0.459006,20,20,148,182,0.000000,0.000000,0.000000,5.85
405,1,0.599609,0.112191,0.599609,0.112191,20,20,143,171,0.000000,0.000000,0.000000,7.77
406,1,0.732422,0.003553,0.732422,0.003553,20,20,166,182,0.000000,0.000000,0.000000,8.35
407,1,0.990234,0.560115,0.990234,0.560115,20,20,148,183,0.000000,0.000000,0.000000,5.96
408,1,0.683594,0.411557,0.683594,0.411557,20,20,135,179,0.000000,0.000000,0.000000,7.60
409,1,0.238281,-0.549979,0.238281,-0.549979,20,20,152,187,0.000000,0.000000,0.000000,8.30
410,1,0.882812,0.492234,0.882812,0.492234,20,20,148,167,0.000000,0.000000,0.000000,6.60
411,1,0.892578,0.407559,0.892578,0.407559,20,20,164,191,0.000000,0.000000,0.000000,7.95
412,1,0.712891,0.323943,0.712891,0.323943,20,20,167,186,0.000000,0.000000,0.000000,7.38
413,1,0.248047,-0.233678,0.248047,-0.233678,20,20,168,192,0.000000,0.000000,0.000000,8.77
414,1,0.765625,0.362689,0.765625,0.362689,20,20,141,165,0.000000,0.000000,0.000000,7.67
415,1,0.816406,0.532986,0.816406,0.532986,20,20,149,178,0.000000,0.000000,0.000000,6.26
416,1,0.267578,-0.014674,0.267578,-0.014674,20,20,166,184,0.000000,0.000000,0.000000,6.54
417,1,1.093750,0.794139,1.093750,0.794139,20,20,171,193,0.000000,0.000000,0.000000,7.89
418,1,0.062500,-0.437828,0.062500,-0.437828,20,20,150,169,0.000000,0.000000,0.000000,6.11
419,1,0.933594,0.661836,0.933594,0.661836,20,20,167,193,0.000000,0.000000,0.000000,8.12
420,1,0.681641,-0.009725,0.681641,-0.009725,20,20,156,186,0.000000,0.000000,0.000000,7.75
421,1,0.607422,0.252004,0.607422,0.252004,20,20,153,182,0.000000,0.000000,0.000000,6.29
422,1,0.599609,0.209107,0.599609,0.209107,20,20,160,192,0.000000,0.000000,0.000000,7.26
423,1,0.261719,-0.164721,0.261719,-0.164721,20,20,158,190,0.000000,0.000000,0.000000,6.17
424,1,0.800781,0.360586,0.800781,0.360586,20,20,157,172,0.000000,0.000000,0.000000,6.51
425,1,0.464844,0.117078,0.464844,0.117078,20,20,154,189,0.000000,0.000000,1.261719,9.10
426,1,0.427734,0.059637,0.427734,0.059637,20,20,151,187,0.000000,0.000000,0.000000,6.74
427,1,0.623047,0.274141,0.623047,0.274141,20,20,154,172,0.000000,0.000000,0.000000,7.28
428,1,0.443359,0.102838,0.443359,0.102838,20,20,175,206,0.000000,0.000000,0.000000,8.14
429,1,0.703125,0.295789,0.703125,0.295789,20,20,174,192,0.000000,0.000000,0.000000,8.67
430,1,0.783203,0.372734,0.783203,0.372734,20,20,128,150,0.000000,0.000000,0.000000,8.27
431,1,0.632812,0.185773,0.632812,0.185773,20,20,173,184,0.000000,0.000000,0.000000,8.07
432,1,0.771484,0.398830,0.771484,0.398830,20,20,159,188,0.000000,0.000000,0.000000,10.52
433,1,1.005859,0.619154,1.005859,0.619154,20,20,182,197,0.000000,0.000000,0.000000,8.46
434,1,0.318359,-0.097350,0.318359,-0.097350,20,20,171,196,0.000000,0.000000,0.000000,7.33
435,1,0.791016,0.258477,0.791016,0.258477,20,20,169,188,0.000000,0.000000,0.000000,12.36
436,1,0.748047,0.219229,0.748047,0.219229,20,20,159,192,0.000000,0.000000,0.000000,9.65
437,1,0.882812,0.601574,0.882812,0.601574,20,20,170,191,0.000000,0.000000,0.000000,8.76
438,1,0.662109,0.413973,0.662109,0.413973,20,20,174,198,0.000000,0.000000,0.000000,7.18
439,1,0.820312,0.380805,0.820312,0.380805,20,20,160,197,0.000000,0.000000,0.000000,7.13
440,1,0.244141,-0.129531,0.244141,-0.129531,20,20,167,194,0.000000,0.000000,0.000000,10.15
441,1,0.820312,0.598627,0.820312,0.598627,20,20,173,191,0.000000,0.000000,0.000000,9.70
442,1,0.863281,0.536687,0.863281,0.536687,20,20,184,197,0.000000,0.000000,0.000000,12.54
443,1,0.269531,-0.100244,0.269531,-0.100244,20,20,171,194,0.000000,0.000000,0.000000,10.41
444,1,0.654297,0.196113,0.654297,0.196113,20,20,172,198,0.000000,0.000000,0.000000,7.30
445,1,0.732422,0.292924,0.732422,0.292924,20,20,154,177,0.000000,0.000000,0.000000,9.02
446,1,1.013672,0.757197,1.013672,0.757197,20,20,166,178,0.000000,0.000000,0.000000,8.23
447,1,0.720703,0.155773,0.720703,0.155773,20,20,154,175,0.000000,0.000000,0.000000,6.98
448,1,0.767578,0.546887,0.767578,0.546887,20,20,170,176,0.000000,0.000000,0.000000,9.31
449,1,0.478516,0.182787,0.478516,0.182787,20,20,176,198,0.000000,0.000000,0.000000,7.11
450,1,0.810547,0.485227,0.810547,0.485227,20,20,160,171,0.000000,0.000000,1.156250,7.06
451,1,0.544922,0.128576,0.544922,0.128576,20,20,181,196,0.000000,0.000000,0.000000,9.32
452,1,0.744141,0.318512,0.744141,0.318512,20,20,154,181,0.000000,0.000000,0.000000,8.32
453,1,1.171875,0.831914,1.171875,0.831914,20,20,180,198,0.000000,0.000000,0.000000,7.03
454,1,0.599609,0.311035,0.599609,0.311035,20,20,168,181,0.000000,0.000000,0.000000,7.44
455,1,0.664062,0.125404,0.664062,0.125404,20,20,160,185,0.000000,0.000000,0.000000,9.36
456,1,0.662109,0.321420,0.662109,0.321420,20,20,169,199,0.000000,0.000000,0.000000,11.92
457,1,0.593750,0.060004,0.593750,0.060004,20,20,176,201,0.000000,0.000000,0.000000,12.24
458,1,0.990234,0.697088,0.990234,0.697088,20,20,128,152,0.000000,0.000000,0.000000,8.10
459,1,0.962891,0.448535,0.962891,0.448535,20,20,183,197,0.000000,0.000000,0.000000,8.55
460,1,0.419922,0.145570,0.419922,0.145570,20,20,172,196,0.000000,0.000000,0.000000,10.23
461,1,0.976562,0.513754,0.976562,0.513754,20,20,181,205,0.000000,0.000000,0.000000,9.26
462,1,1.363281,1.082564,1.363281,1.082564,20,20,158,185,0.000000,0.000000,0.000000,8.01
463,1,0.304688,0.023549,0.304688,0.023549,20,20,178,200,0.000000,0.000000,0.000000,13.80
464,1,0.441406,0.051586,0.441406,0.051586,20,20,186,203,0.000000,0.000000,0.000000,7.79
465,1,0.578125,-0.278115,0.578125,-0.278115,20,20,185,211,0.000000,0.000000,0.000000,8.01
466,1,0.388672,-0.104551,0.388672,-0.104551,20,20,182,212,0.000000,0.000000,0.000000,9.30
467,1,0.728516,0.191652,0.728516,0.191652,20,20,171,199,0.000000,0.000000,0.000000,10.77
468,1,0.927734,0.380207,0.927734,0.380207,20,20,164,186,0.000000,0.000000,0.000000,12.24
469,1,0.734375,0.165287,0.734375,0.165287,20,20,177,204,0.000000,0.000000,0.000000,8.22
470,1,0.271484,-0.307779,0.271484,-0.307779,20,20,170,202,0.000000,0.000000,0.000000,10.10
471,1,0.818359,0.353512,0.818359,0.353512,20,20,202,205,0.000000,0.000000,0.000000,7.88
472,1,0.621094,0.209881,0.621094,0.209881,20,20,200,203,0.000000,0.000000,0.000000,10.86
473,1,0.738281,0.215465,0.738281,0.215465,20,20,161,194,0.000000,0.000000,0.000000,10.72
474,1,0.759766,0.237795,0.759766,0.237795,20,20,164,189,0.000000,0.000000,0.000000,10.04
475,1,0.929688,0.518340,0.929688,0.518340,20,20,175,192,0.000000,0.000000,1.515625,12.23
476,1,0.119141,-0.393770,0.119141,-0.393770,20,20,180,206,0.000000,0.000000,0.000000,8.23
477,1,1.396484,0.664180,1.396484,0.664180,20,20,174,210,0.000000,0.000000,0.000000,7.87
478,1,0.804688,0.387422,0.804688,0.387422,20,20,173,206,0.000000,0.000000,0.000000,8.19
479,1,0.845703,0.482104,0.845703,0.482104,20,20,179,203,0.000000,0.000000,0.000000,11.30
480,1,0.673828,0.112240,0.673828,0.112240,20,20,171,204,0.000000,0.000000,0.000000,9.05
481,1,0.775391,0.304777,0.775391,0.304777,20,20,175,207,0.000000,0.000000,0.000000,10.06
482,1,0.572266,0.217488,0.572266,0.217488,20,20,203,205,0.000000,0.000000,0.000000,9.15
483,1,0.308594,-0.180582,0.308594,-0.180582,20,20,173,206,0.000000,0.000000,0.000000,11.58
484,1,0.945312,0.652932,0.945312,0.652932,20,20,184,195,0.000000,0.000000,0.000000,9.61
485,1,0.582031,0.294879,0.582031,0.294879,20,20,202,207,0.000000,0.000000,0.000000,10.23
486,1,0.353516,-0.101434,0.353516,-0.101434,20,20,188,208,0.000000,0.000000,0.000000,7.77
487,1,0.410156,-0.444021,0.410156,-0.444021,20,20,176,211,0.000000,0.000000,0.000000,8.08
488,1,0.654297,-0.026416,0.654297,-0.026416,20,20,179,216,0.000000,0.000000,0.000000,9.18
489,1,0.509766,0.189115,0.509766,0.189115,20,20,175,210,0.000000,0.000000,0.000000,10.16
490,1,0.914062,0.188980,0.914062,0.188980,20,20,198,221,0.000000,0.000000,0.000000,9.83
491,1,0.755859,0.205563,0.755859,0.205563,20,20,186,207,0.000000,0.000000,0.000000,8.54
492,1,0.529297,0.012762,0.529297,0.012762,20,20,185,220,0.000000,0.000000,0.000000,10.58
493,1,0.498047,0.141145,0.498047,0.141145,20,20,191,215,0.000000,0.000000,0.000000,10.17
494,1,0.949219,0.472287,0.949219,0.472287,20,20,197,214,0.000000,0.000000,0.000000,12.61
495,1,0.994141,0.537268,0.994141,0.537268,20,20,182,212,0.000000,0.000000,0.000000,11.15
496,1,0.058594,-0.586955,0.058594,-0.586955,20,20,190,222,0.000000,0.000000,0.000000,10.21
497,1,0.572266,0.215260,0.572266,0.215260,20,20,204,218,0.000000,0.000000,0.000000,10.51
498,1,0.482422,-0.229121,0.482422,-0.229121,20,20,191,222,0.000000,0.000000,0.000000,8.09
499,1,0.380859,-0.099365,0.380859,-0.099365,20,20,185,213,0.000000,0.000000,0.000000,15.51
500,1,0.783203,0.251809,0.783203,0.251809,20,20,185,213,0.000000,0.000000,1.269531,10.88
501,1,0.121094,-0.511336,0.121094,-0.511336,20,20,192,233,0.000000,0.000000,0.000000,10.12
502,1,0.587891,0.187332,0.587891,0.187332,20,20,194,224,0.000000,0.000000,0.000000,10.95
503,1,1.158203,0.454570,1.158203,0.454570,20,20,181,216,0.000000,0.000000,0.000000,10.46
504,1,1.007812,0.530484,1.007812,0.530484,20,20,187,224,0.000000,0.000000,0.000000,10.85
505,1,0.523438,0.134105,0.523438,0.134105,20,20,196,217,0.000000,0.000000,0.000000,9.40
506,1,0.519531,-0.184066,0.519531,-0.184066,20,20,196,217,0.000000,0.000000,0.000000,9.25
507,1,0.765625,0.278186,0.765625,0.278186,20,20,192,229,0.000000,0.000000,0.000000,8.99
508,1,0.539062,0.036754,0.539062,0.036754,20,20,195,224,0.000000,0.000000,0.000000,11.82
509,1,0.628906,0.030238,0.628906,0.030238,20,20,194,229,0.000000,0.000000,0.000000,11.44
510,1,0.583984,0.088908,0.583984,0.088908,20,20,194,233,0.000000,0.000000,0.000000,8.82
511,1,0.265625,-0.029811,0.265625,-0.029811,20,20,189,221,0.000000,0.000000,0.000000,11.23
512,1,0.810547,0.211520,0.810547,0.211520,20,20,197,219,0.000000,0.000000,0.000000,8.54
513,1,1.146484,0.650682,1.146484,0.650682,20,20,194,217,0.000000,0.000000,0.000000,9.68
514,1,0.343750,-0.079762,0.343750,-0.079762,20,20,205,224,0.000000,0.000000,0.000000,9.15
515,1,1.142578,0.769480,1.142578,0.769480,20,20,205,223,0.000000,0.000000,0.000000,10.91
516,1,0.365234,-0.027625,0.365234,-0.027625,20,20,201,235,0.000000,0.000000,0.000000,13.80
517,1,0.250000,-0.374744,0.250000,-0.374744,20,20,198,220,0.000000,0.000000,0.000000,11.54
518,1,0.667969,0.292926,0.667969,0.292926,20,20,198,217,0.000000,0.000000,0.000000,8.95
519,1,0.933594,0.431936,0.933594,0.431936,20,20,201,229,0.000000,0.000000,0.000000,9.56
520,1,0.294922,-0.174002,0.294922,-0.174002,20,20,199,221,0.000000,0.000000,0.000000,10.52
521,1,0.669922,0.323254,0.669922,0.323254,20,20,196,225,0.000000,0.000000,0.000000,12.76
522,1,1.013672,0.559455,1.013672,0.559455,20,20,200,213,0.000000,0.000000,0.000000,12.99
523,1,0.765625,0.260443,0.765625,0.260443,20,20,211,235,0.000000,0.000000,0.000000,12.47
524,1,0.865234,0.387326,0.865234,0.387326,20,20,131,162,0.000000,0.000000,0.000000,9.76
525,1,0.560547,0.147961,0.560547,0.147961,20,20,205,233,0.000000,0.000000,1.207031,11.77
526,1,0.689453,0.234406,0.689453,0.234406,20,20,199,233,0.000000,0.000000,0.000000,12.13
527,1,0.500000,-0.162658,0.500000,-0.162658,20,20,202,225,0.000000,0.000000,0.000000,12.33
528,1,0.601562,0.205609,0.601562,0.205609,20,20,214,236,0.000000,0.000000,0.000000,11.44
529,1,0.843750,0.381385,0.843750,0.381385,20,20,213,238,0.000000,0.000000,0.000000,14.73
530,1,1.275391,0.944365,1.275391,0.944365,20,20,199,233,0.000000,0.000000,0.000000,12.33
531,1,0.585938,0.233775,0.585938,0.233775,20,20,208,239,0.000000,0.000000,0.000000,14.09
532,1,0.324219,-0.107963,0.324219,-0.107963,20,20,202,224,0.000000,0.000000,0.000000,9.20
533,1,0.068359,-0.258549,0.068359,-0.258549,20,20,200,224,0.000000,0.000000,0.000000,13.08
534,1,0.478516,0.051686,0.478516,0.051686,20,20,210,229,0.000000,0.000000,0.000000,11.70
535,1,0.791016,0.349832,0.791016,0.349832,20,20,203,222,0.000000,0.000000,0.000000,11.31
536,1,0.357422,-0.023670,0.357422,-0.023670,20,20,206,223,0.000000,0.000000,0.000000,8.90
537,1,0.789062,0.410420,0.789062,0.410420,20,20,202,236,0.000000,0.000000,0.000000,11.90
538,1,1.142578,0.650953,1.142578,0.650953,20,20,209,238,0.000000,0.000000,0.000000,12.39
539,1,0.791016,0.341262,0.791016,0.341262,20,20,205,230,0.000000,0.000000,0.000000,11.90
540,1,1.476562,1.007711,1.476562,1.007711,20,20,208,238,0.000000,0.000000,0.000000,9.76
541,1,0.320312,-0.053574,0.320312,-0.053574,20,20,205,244,0.000000,0.000000,0.000000,9.74
542,1,0.500000,-0.050014,0.500000,-0.050014,20,20,209,237,0.000000,0.000000,0.000000,10.86
543,1,0.912109,0.452594,0.912109,0.452594,20,20,219,248,0.000000,0.000000,0.000000,10.87
544,1,0.822266,0.466457,0.822266,0.466457,20,20,215,236,0.000000,0.000000,0.000000,11.69
545,1,0.390625,-0.160633,0.390625,-0.160633,20,20,209,233,0.000000,0.000000,0.000000,12.29
546,1,0.265625,-0.192479,0.265625,-0.192479,20,20,215,237,0.000000,0.000000,0.000000,14.06
547,1,1.041016,0.432498,1.041016,0.432498,20,20,207,239,0.000000,0.000000,0.000000,11.38
548,1,1.597656,1.145561,1.597656,1.145561,20,20,225,233,0.000000,0.000000,0.000000,13.13
549,1,0.964844,0.286174,0.964844,0.286174,20,20,200,241,0.000000,0.000000,0.000000,11.98
550,1,0.679688,0.280316,0.679688,0.280316,20,20,205,224,0.000000,0.000000,1.320312,14.96
551,1,0.453125,0.085543,0.453125,0.085543,20,20,225,254,0.000000,0.000000,0.000000,12.48
552,1,0.462891,0.145076,0.462891,0.145076,20,20,236,252,0.000000,0.000000,0.000000,10.03
553,1,1.830078,1.306918,1.830078,1.306918,20,20,227,253,0.000000,0.000000,0.000000,10.15
554,1,0.822266,0.422447,0.822266,0.422447,20,20,229,251,0.000000,0.000000,0.000000,13.59
555,1,0.757812,0.384311,0.757812,0.384311,20,20,218,247,0.000000,0.000000,0.000000,13.85
556,1,0.179688,-0.167996,0.179688,-0.167996,20,20,229,258,0.000000,0.000000,0.000000,10.18
557,1,0.501953,0.201881,0.501953,0.201881,20,20,223,246,0.000000,0.000000,0.000000,13.27
558,1,0.371094,-0.431873,0.371094,-0.431873,20,20,234,257,0.000000,0.000000,0.000000,13.24
559,1,0.855469,0.432232,0.855469,0.432232,20,20,239,255,0.000000,0.000000,0.000000,12.05
560,1,0.673828,0.296943,0.673828,0.296943,20,20,214,252,0.000000,0.000000,0.000000,15.67
561,1,0.482422,0.120676,0.482422,0.120676,20,20,237,256,0.000000,0.000000,0.000000,11.01
562,1,0.847656,0.378994,0.847656,0.378994,20,20,241,258,0.000000,0.000000,0.000000,11.07
563,1,0.914062,0.247879,0.914062,0.247879,20,20,239,263,0.000000,0.000000,0.000000,10.50
564,1,1.515625,1.104990,1.515625,1.104990,20,20,237,258,0.000000,0.000000,0.000000,12.31
565,1,0.466797,-0.246227,0.466797,-0.246227,20,20,202,223,0.000000,0.000000,0.000000,9.98
566,1,0.685547,0.314916,0.685547,0.314916,20,20,237,254,0.000000,0.000000,0.000000,12.77
567,1,1.041016,0.620844,1.041016,0.620844,20,20,228,251,0.000000,0.000000,0.000000,11.95
568,1,0.712891,0.296709,0.712891,0.296709,20,20,228,242,0.000000,0.000000,0.000000,14.21
569,1,0.468750,0.096434,0.468750,0.096434,20,20,243,263,0.000000,0.000000,0.000000,11.88
570,1,0.898438,0.564787,0.898438,0.564787,20,20,134,165,0.000000,0.000000,0.000000,15.35
571,1,0.498047,-0.035705,0.498047,-0.035705,20,20,235,266,0.000000,0.000000,0.000000,10.13
572,1,0.414062,-0.245756,0.414062,-0.245756,20,20,240,266,0.000000,0.000000,0.000000,13.21
573,1,0.869141,0.463199,0.869141,0.463199,20,20,244,265,0.000000,0.000000,0.000000,10.22
574,1,1.230469,0.757139,1.230469,0.757139,20,20,231,260,0.000000,0.000000,0.000000,9.81
575,1,0.503906,0.082725,0.503906,0.082725,20,20,251,273,0.000000,0.000000,1.347656,10.08
576,1,0.398438,-0.013545,0.398438,-0.013545,20,20,244,261,0.000000,0.000000,0.000000,12.88
577,1,0.425781,-0.441047,0.425781,-0.441047,20,20,236,253,0.000000,0.000000,0.000000,11.30
578,1,0.945312,0.543230,0.945312,0.543230,20,20,242,265,0.000000,0.000000,0.000000,17.39
579,1,0.990234,0.517379,0.990234,0.517379,20,20,246,264,0.000000,0.000000,0.000000,17.30
580,1,0.595703,0.109506,0.595703,0.109506,20,20,239,268,0.000000,0.000000,0.000000,16.79
581,1,0.882812,0.583098,0.882812,0.583098,20,20,259,263,0.000000,0.000000,0.000000,14.93
582,1,0.613281,0.004654,0.613281,0.004654,20,20,249,268,0.000000,0.000000,0.000000,16.68
583,1,0.197266,-0.176010,0.197266,-0.176010,20,20,247,265,0.000000,0.000000,0.000000,14.38
584,1,1.097656,0.611443,1.097656,0.611443,20,20,236,255,0.000000,0.000000,0.000000,12.92
585,1,0.806641,0.397463,0.806641,0.397463,20,20,251,267,0.000000,0.000000,0.000000,13.48
586,1,1.240234,0.747057,1.240234,0.747057,20,20,261,270,0.000000,0.000000,0.000000,13.09
587,1,0.439453,0.042092,0.439453,0.042092,20,20,244,271,0.000000,0.000000,0.000000,14.16
588,1,1.335938,0.822422,1.335938,0.822422,20,20,249,263,0.000000,0.000000,0.000000,13.70
589,1,0.806641,0.307264,0.806641,0.307264,20,20,251,270,0.000000,0.000000,0.000000,16.15
590,1,0.949219,0.599604,0.949219,0.599604,20,20,245,267,0.000000,0.000000,0.000000,14.09
591,1,0.890625,0.439117,0.890625,0.439117,20,20,254,265,0.000000,0.000000,0.000000,15.15
592,1,1.076172,0.730307,1.076172,0.730307,20,20,258,271,0.000000,0.000000,0.000000,17.51
593,1,0.742188,0.414365,0.742188,0.414365,20,20,243,280,0.000000,0.000000,0.000000,13.14
594,1,0.492188,0.133807,0.492188,0.133807,20,20,244,270,0.000000,0.000000,0.000000,15.09
595,1,0.468750,0.085305,0.468750,0.085305,20,20,247,270,0.000000,0.000000,0.000000,12.91
596,1,0.240234,-0.285629,0.240234,-0.285629,20,20,249,271,0.000000,0.000000,0.000000,11.56
597,1,0.964844,0.369584,0.964844,0.369584,20,20,226,248,0.000000,0.000000,0.000000,13.28
598,1,0.646484,0.038268,0.646484,0.038268,20,20,253,268,0.000000,0.000000,0.000000,12.05
599,1,0.539062,-0.046381,0.539062,-0.046381,20,20,259,279,0.000000,0.000000,0.000000,12.50
